105.0	SAL	-52.080244554833776	8.661826518914788	13.477646159724875
106.0	SAL	-28.985319683214215	43.38033610198957	29.54819393471122
107.0	SAL	-6.073397435897436	21.54647435897436	31.13589743589744
108.0	SAL	-6.618092105263158	0.5891447368421052	40.6578947368421
109.0	SAL	-10.985513608428446	-27.22827041264267	40.9692712906058
110.0	SAL	-5.363984674329502	9.16507024265645	48.40900383141762
111.0	SAL	-12.602498163115357	-41.42395297575312	47.24614254224835
112.0	SAL	-6.041947926711669	-49.13500482160077	56.95371263259402
113.0	SAL	-8.441391941391942	-2.742979242979243	70.92490842490842
114.0	LIM	-12.329517579721996	24.460752248569094	-20.495502861815208
115.0	LIM	-23.540090411610755	22.628836545324766	-19.69926243159648
116.0	LIM	-10.759331021823373	47.300632265959614	-21.27003875178462
117.0	LIM	-4.003891050583658	23.364461738002596	-19.0269130998703
118.0	LIM	-15.269032782443782	64.5526957464102	-8.260633974532647
119.0	LIM	-37.16146458583433	-5.369147659063626	-42.38095238095238
120.0	LIM	-25.3135593220339	6.013810420590081	-37.99309478970496
121.0	LIM	-25.68375733855186	-8.941291585127201	-32.36086105675147
122.0	LIM	-53.84851811196487	-21.11251372118551	-31.548024149286498
123.0	LIM	-40.076142131979694	-21.544733502538072	-26.756662436548226
124.0	LIM	-43.38065368108287	12.913337735226149	-33.39584021129085
125.0	LIM	-31.69310141509434	11.553360849056604	-29.31132075471698
126.0	LIM	-21.0448798988622	-20.650442477876105	-25.689633375474084
127.0	FPN	-28.799442896935933	-74.39600742804086	42.331940575673165
128.0	FPN	-58.288387096774194	-41.79290322580645	45.406451612903226
129.0	FPN	-53.14447134786118	-49.61783696529459	45.30669895076674
130.0	FPN	-34.45759444872783	-61.95836545875096	47.82999228989977
131.0	FPN	-41.98009554140128	-52.37738853503185	48.77707006369427
132.0	FPN	-44.956209890524725	-41.39411098527746	46.74556436391091
133.0	FPN	-60.60595130748422	-48.77487225728885	-9.653742110009016
134.0	FPN	-27.076516220028207	49.45698166431594	-13.655500705218618
135.0	FPN	-41.99486033519553	49.02793296089386	-6.452290502793296
136.0	FPN	-47.70114192495922	35.09494290375204	10.443066884176185
137.0	FPN	-38.18455743879473	49.011837503362926	10.941619585687382
138.0	FPN	-27.791229153798643	56.82643607164917	12.889746757257566
139.0	FPN	-41.598682716329776	37.69134680899387	21.88621394503748
140.0	FPN	-44.401177897107225	20.23644552225879	27.365667763727696
141.0	FPN	-39.2875		7.401041666666667	33.53333333333333
142.0	FPN	-36.006093649775494	31.95766516998076	38.55003207184093
143.0	FPN	-33.45262390670554	16.365889212827987	-8.38265306122449
144.0	FPN	-8.954028436018957	-77.11706161137441	45.40236966824644
145.0	FPN	-5.050073637702504	-63.92341678939617	51.98674521354933
146.0	FPN	-3.3035870516185475	5.6124234470691166	28.828521434820647
147.0	FPN	-4.079			-21.753			28.97
148.0	FPN	-3.710777626193724	27.8774897680764	46.785266030013645
149.0	DMN	-53.84280303030303	-1.5097064393939394	-29.47159090909091
150.0	DMN	-61.520178124130254	-17.549958252156973	-20.54160868355135
151.0	DMN	-60.09297567629007	-36.3637190270516	-18.095476244601045
152.0	DMN	-56.99878817256423	-8.840281143965099	-14.024963645176928
153.0	DMN	-52.93454966695627	6.186794092093831	-11.538951636258329
154.0	DMN	-60.61857177674872	-34.82378747258104	-3.0623933707043625
155.0	DMN	-52.223113964687	-22.59978598180845	-5.416265382557517
156.0	DMN	-60.5331928345627	-12.866174920969442	-2.779241306638567
157.0	DMN	-61.671975729996205	-32.20553659461509	5.020477815699659
158.0	DMN	-52.41840556447298	-43.1107544141252	5.104333868378812
159.0	DMN	-58.66584524396254	-49.0266140956136	16.08969935929029
160.0	DMN	-45.75648788927336	-58.79930795847751	21.067906574394463
161.0	DMN	-40.336216216216215	-78.44567567567567	30.131351351351352
162.0	DMN	-47.23423180592992	-63.39299191374664	31.373315363881403
163.0	DMN	-56.686532762594666	-54.54659203161014	29.705301284162
164.0	DMN	-41.30250210851842	-72.00562271577172	43.36575766095024
165.0	DMN	-48.75591531755915	-59.56039850560399	47.04234122042341
166.0	DMN	-35.65991058122206	22.10849478390462	-15.446497764530552
167.0	DMN	-36.10730088495576	36.75774336283186	-13.037610619469026
168.0	DMN	-4.943562610229277	54.94426807760141	-10.283950617283953
169.0	DMN	-5.8917301414581065	34.80277475516866	-8.815832426550598
170.0	DMN	-46.20133176654916	31.607520564042304	-10.36936936936937
171.0	DMN	-27.934619929105946	58.307207562032296	-0.803072075620323
172.0	DMN	-47.597110754414125	28.26902086677368	0.5120385232744783
173.0	DMN	-6.426213106553277	59.24512256128064	6.668334167083541
174.0	DMN	-6.098287590898428	44.62350457424349	5.964109781843772
